 State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name,Nitrogen,Phosphorus,Potassium,Boron,Iron,Zinc,Copper,Sulphur,Organic Carbon,Soil pH,Soil Salinity,Manganese,Temperature_°C,Updated_Nitrogen,Phosphorus,Updated_Potassium,Updated_Boron,Updated_Iron,Updated_Zinc,Updates_Copper,Updated_Sulphur,Updated_Organic Carbon,Updates_Soil pH,Updates_Soil Salinity,Updated_Manganese
Haryana,Nuh,1/13/2025,2025,1,14.6789,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,<0.2 to >0.2 ppm,>10.0 ppm,0.50-0.75%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,14,<375.2 kg/ha,9.28 to >23.2 kg/ha,104.4 to >243.6 kg/ha,<0.47 ppm,>3.78 ppm,>0.57 ppm,<0.2 to >0.2 ppm,>8.8 ppm,0.43−0.65%,>6.5−8.5,0−1.8 dS/m,>1.92 ppm
Haryana,Nuh,1/15/2025,2025,1,14.07781,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,<0.2 to >0.2 ppm,>10.0 ppm,0.50-0.75%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,14,<375.2 kg/ha,9.28 to >23.2 kg/ha,104.4 to >243.6 kg/ha,<0.47 ppm,>3.78 ppm,>0.57 ppm,<0.2 to >0.2 ppm,>8.8 ppm,0.43−0.65%,>6.5−8.5,0−1.8 dS/m,>1.92 ppm
Haryana,Nuh,1/28/2025,2025,1,13.31234,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,<0.2 to >0.2 ppm,>10.0 ppm,0.50-0.75%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,14,<375.2 kg/ha,9.28 to >23.2 kg/ha,104.4 to >243.6 kg/ha,<0.47 ppm,>3.78 ppm,>0.57 ppm,<0.2 to >0.2 ppm,>8.8 ppm,0.43−0.65%,>6.5−8.5,0−1.8 dS/m,>1.92 ppm
Haryana,Palwal,1/4/2025,2025,1,12.06786,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.8,<372.4 kg/ha,9.2 to >23 kg/ha,103.2 to >240.8 kg/ha,>0.46 ppm,>3.73 ppm,>0.58 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Palwal,1/6/2025,2025,1,11.89533,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.8,<372.4 kg/ha,9.2 to >23 kg/ha,103.2 to >240.8 kg/ha,>0.46 ppm,>3.73 ppm,>0.58 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Palwal,1/17/2025,2025,1,13.94839,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.8,<372.4 kg/ha,9.2 to >23 kg/ha,103.2 to >240.8 kg/ha,>0.46 ppm,>3.73 ppm,>0.58 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Palwal,1/19/2025,2025,1,13.57068,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.8,<372.4 kg/ha,9.2 to >23 kg/ha,103.2 to >240.8 kg/ha,>0.46 ppm,>3.73 ppm,>0.58 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Palwal,1/24/2025,2025,1,13.02626,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.8,<372.4 kg/ha,9.2 to >23 kg/ha,103.2 to >240.8 kg/ha,>0.46 ppm,>3.73 ppm,>0.58 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Palwal,1/29/2025,2025,1,12.19505,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.8,<372.4 kg/ha,9.2 to >23 kg/ha,103.2 to >240.8 kg/ha,>0.46 ppm,>3.73 ppm,>0.58 ppm,>0.2 ppm,>8.7 ppm,<0.42%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Panchkula,1/6/2025,2025,1,12.83122,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,11.5,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,1/19/2025,2025,1,13.96376,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,11.5,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,1/25/2025,2025,1,12.73248,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,11.5,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,1/27/2025,2025,1,12.36746,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,11.5,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,1/28/2025,2025,1,12.19166,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,11.5,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panchkula,1/29/2025,2025,1,12.02888,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,>0.75% (High),>6.5-7.5 (Normal),0-1.68 dS/m,>2.0 ppm,11.5,<364 kg/ha,9.35 to >23.38 kg/ha,106.2 to >247.8 kg/ha,>0.48 ppm,>3.96 ppm,>0.59 ppm,>0.2 ppm,>9.1 ppm,>0.66% (High),>6.5−7.5 (Normal),0−1.71 dS/m,>1.96 ppm
Haryana,Panipat,1/15/2025,2025,1,15.62963,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,12.7,<366.8 kg/ha,9.02−22.55 kg/ha,101.04−235.76 kg/ha,>0.45 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.5 ppm,<0.41%,>7.5−8.5,0−1.76 dS/m,>1.88 ppm
Haryana,Panipat,1/17/2025,2025,1,16.11152,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,12.7,<366.8 kg/ha,9.02−22.55 kg/ha,101.04−235.76 kg/ha,>0.45 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.5 ppm,<0.41%,>7.5−8.5,0−1.76 dS/m,>1.88 ppm
Haryana,Panipat,1/18/2025,2025,1,15.8005,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,12.7,<366.8 kg/ha,9.02−22.55 kg/ha,101.04−235.76 kg/ha,>0.45 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.5 ppm,<0.41%,>7.5−8.5,0−1.76 dS/m,>1.88 ppm
Haryana,Panipat,1/29/2025,2025,1,13.15214,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,12.7,<366.8 kg/ha,9.02−22.55 kg/ha,101.04−235.76 kg/ha,>0.45 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.5 ppm,<0.41%,>7.5−8.5,0−1.76 dS/m,>1.88 ppm
Haryana,Rewari,1/1/2025,2025,1,13.29311,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,<120 kg/ha,<0.5 to >0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,<0.2 to >0.2 ppm,<10.0 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,13.5,<372.4 kg/ha,<9.26 to 23.15 kg/ha,<104.16 kg/ha,<0.46 to >0.46 ppm,<3.69 to >3.69 ppm,<0.56 to >0.56 ppm,<0.19 to >0.19 ppm,<8.7 ppm,<0.43%,Mixed: <4.5−8.5,0−1.81 dS/m,<1.9 to >1.9 ppm
Haryana,Rewari,1/2/2025,2025,1,13.03645,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,<120 kg/ha,<0.5 to >0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,<0.2 to >0.2 ppm,<10.0 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,13.5,<372.4 kg/ha,<9.26 to 23.15 kg/ha,<104.16 kg/ha,<0.46 to >0.46 ppm,<3.69 to >3.69 ppm,<0.56 to >0.56 ppm,<0.19 to >0.19 ppm,<8.7 ppm,<0.43%,Mixed: <4.5−8.5,0−1.81 dS/m,<1.9 to >1.9 ppm
Haryana,Rewari,1/8/2025,2025,1,11.50746,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,<120 kg/ha,<0.5 to >0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,<0.2 to >0.2 ppm,<10.0 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,13.5,<372.4 kg/ha,<9.26 to 23.15 kg/ha,<104.16 kg/ha,<0.46 to >0.46 ppm,<3.69 to >3.69 ppm,<0.56 to >0.56 ppm,<0.19 to >0.19 ppm,<8.7 ppm,<0.43%,Mixed: <4.5−8.5,0−1.81 dS/m,<1.9 to >1.9 ppm
Haryana,Rewari,1/12/2025,2025,1,13.80084,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,<120 kg/ha,<0.5 to >0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,<0.2 to >0.2 ppm,<10.0 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,13.5,<372.4 kg/ha,<9.26 to 23.15 kg/ha,<104.16 kg/ha,<0.46 to >0.46 ppm,<3.69 to >3.69 ppm,<0.56 to >0.56 ppm,<0.19 to >0.19 ppm,<8.7 ppm,<0.43%,Mixed: <4.5−8.5,0−1.81 dS/m,<1.9 to >1.9 ppm
Haryana,Rewari,1/31/2025,2025,1,8.921724,NRSC VIC MODEL,<280 kg/ha,<10 to 25 kg/ha,<120 kg/ha,<0.5 to >0.5 ppm,<4.5 to >4.5 ppm,<0.6 to >0.6 ppm,<0.2 to >0.2 ppm,<10.0 ppm,<0.50%,Mixed: <4.5-8.5,0-1.68 dS/m,<2.0 to >2.0 ppm,13.5,<372.4 kg/ha,<9.26 to 23.15 kg/ha,<104.16 kg/ha,<0.46 to >0.46 ppm,<3.69 to >3.69 ppm,<0.56 to >0.56 ppm,<0.19 to >0.19 ppm,<8.7 ppm,<0.43%,Mixed: <4.5−8.5,0−1.81 dS/m,<1.9 to >1.9 ppm
Haryana,Rohtak,1/1/2025,2025,1,15.18034,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.2,<369.6 kg/ha,9.14−22.85 kg/ha,102.48−239.12 kg/ha,<0.46 ppm,>3.65 ppm,>0.57 ppm,>0.19 ppm,>8.6 ppm,<0.42%,>6.5−8.5,0−1.8 dS/m,>1.88 ppm
Haryana,Rohtak,1/4/2025,2025,1,14.52801,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.2,<369.6 kg/ha,9.14−22.85 kg/ha,102.48−239.12 kg/ha,<0.46 ppm,>3.65 ppm,>0.57 ppm,>0.19 ppm,>8.6 ppm,<0.42%,>6.5−8.5,0−1.8 dS/m,>1.88 ppm
Haryana,Rohtak,1/5/2025,2025,1,14.32434,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.2,<369.6 kg/ha,9.14−22.85 kg/ha,102.48−239.12 kg/ha,<0.46 ppm,>3.65 ppm,>0.57 ppm,>0.19 ppm,>8.6 ppm,<0.42%,>6.5−8.5,0−1.8 dS/m,>1.88 ppm
Haryana,Rohtak,1/12/2025,2025,1,16.108,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.2,<369.6 kg/ha,9.14−22.85 kg/ha,102.48−239.12 kg/ha,<0.46 ppm,>3.65 ppm,>0.57 ppm,>0.19 ppm,>8.6 ppm,<0.42%,>6.5−8.5,0−1.8 dS/m,>1.88 ppm
Haryana,Rohtak,1/19/2025,2025,1,14.82094,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.2,<369.6 kg/ha,9.14−22.85 kg/ha,102.48−239.12 kg/ha,<0.46 ppm,>3.65 ppm,>0.57 ppm,>0.19 ppm,>8.6 ppm,<0.42%,>6.5−8.5,0−1.8 dS/m,>1.88 ppm
Haryana,Rohtak,1/20/2025,2025,1,14.54842,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.2,<369.6 kg/ha,9.14−22.85 kg/ha,102.48−239.12 kg/ha,<0.46 ppm,>3.65 ppm,>0.57 ppm,>0.19 ppm,>8.6 ppm,<0.42%,>6.5−8.5,0−1.8 dS/m,>1.88 ppm
Haryana,Rohtak,1/21/2025,2025,1,14.28725,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.2,<369.6 kg/ha,9.14−22.85 kg/ha,102.48−239.12 kg/ha,<0.46 ppm,>3.65 ppm,>0.57 ppm,>0.19 ppm,>8.6 ppm,<0.42%,>6.5−8.5,0−1.8 dS/m,>1.88 ppm
Haryana,Rohtak,1/23/2025,2025,1,13.90451,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.2,<369.6 kg/ha,9.14−22.85 kg/ha,102.48−239.12 kg/ha,<0.46 ppm,>3.65 ppm,>0.57 ppm,>0.19 ppm,>8.6 ppm,<0.42%,>6.5−8.5,0−1.8 dS/m,>1.88 ppm
Haryana,Rohtak,1/28/2025,2025,1,12.7905,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.2,<369.6 kg/ha,9.14−22.85 kg/ha,102.48−239.12 kg/ha,<0.46 ppm,>3.65 ppm,>0.57 ppm,>0.19 ppm,>8.6 ppm,<0.42%,>6.5−8.5,0−1.8 dS/m,>1.88 ppm
Haryana,Rohtak,1/29/2025,2025,1,12.58455,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.2,<369.6 kg/ha,9.14−22.85 kg/ha,102.48−239.12 kg/ha,<0.46 ppm,>3.65 ppm,>0.57 ppm,>0.19 ppm,>8.6 ppm,<0.42%,>6.5−8.5,0−1.8 dS/m,>1.88 ppm
Haryana,Rohtak,1/30/2025,2025,1,12.36726,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.2,<369.6 kg/ha,9.14−22.85 kg/ha,102.48−239.12 kg/ha,<0.46 ppm,>3.65 ppm,>0.57 ppm,>0.19 ppm,>8.6 ppm,<0.42%,>6.5−8.5,0−1.8 dS/m,>1.88 ppm
Haryana,Rohtak,1/31/2025,2025,1,12.1754,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120-280 kg/ha,<0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.2,<369.6 kg/ha,9.14−22.85 kg/ha,102.48−239.12 kg/ha,<0.46 ppm,>3.65 ppm,>0.57 ppm,>0.19 ppm,>8.6 ppm,<0.42%,>6.5−8.5,0−1.8 dS/m,>1.88 ppm
Haryana,Sirsa,1/3/2025,2025,1,9.34415,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,>280 kg/ha,>0.5 ppm,<4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,12.7,<364 kg/ha,8.95 to >22.38 kg/ha,>233.8 kg/ha,>0.45 ppm,<3.56 ppm,>0.56 ppm,>0.19 ppm,>8.4 ppm,<0.41%,>7.5−8.5,0−1.81 dS/m,>1.86 ppm
Haryana,Sirsa,1/6/2025,2025,1,9.076169,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,>280 kg/ha,>0.5 ppm,<4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,12.7,<364 kg/ha,8.95 to >22.38 kg/ha,>233.8 kg/ha,>0.45 ppm,<3.56 ppm,>0.56 ppm,>0.19 ppm,>8.4 ppm,<0.41%,>7.5−8.5,0−1.81 dS/m,>1.86 ppm
Haryana,Sirsa,1/8/2025,2025,1,8.886645,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,>280 kg/ha,>0.5 ppm,<4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,12.7,<364 kg/ha,8.95 to >22.38 kg/ha,>233.8 kg/ha,>0.45 ppm,<3.56 ppm,>0.56 ppm,>0.19 ppm,>8.4 ppm,<0.41%,>7.5−8.5,0−1.81 dS/m,>1.86 ppm
Haryana,Sirsa,1/25/2025,2025,1,12.59261,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,>280 kg/ha,>0.5 ppm,<4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,12.7,<364 kg/ha,8.95 to >22.38 kg/ha,>233.8 kg/ha,>0.45 ppm,<3.56 ppm,>0.56 ppm,>0.19 ppm,>8.4 ppm,<0.41%,>7.5−8.5,0−1.81 dS/m,>1.86 ppm
Haryana,Sirsa,1/23/2025,2025,1,13.04276,NRSC VIC MODEL,<280 kg/ha,10 to >25 kg/ha,>280 kg/ha,>0.5 ppm,<4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>7.5-8.5,0-1.68 dS/m,>2.0 ppm,12.7,<364 kg/ha,8.95 to >22.38 kg/ha,>233.8 kg/ha,>0.45 ppm,<3.56 ppm,>0.56 ppm,>0.19 ppm,>8.4 ppm,<0.41%,>7.5−8.5,0−1.81 dS/m,>1.86 ppm
Haryana,Sonipat,1/3/2025,2025,1,17.73406,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.1,<369.6 kg/ha,9.06−22.65 kg/ha,101.52 to >236.88 kg/ha,>0.46 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.6 ppm,<0.41%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Sonipat,1/5/2025,2025,1,17.15447,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.1,<369.6 kg/ha,9.06−22.65 kg/ha,101.52 to >236.88 kg/ha,>0.46 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.6 ppm,<0.41%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Sonipat,1/18/2025,2025,1,17.23021,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.1,<369.6 kg/ha,9.06−22.65 kg/ha,101.52 to >236.88 kg/ha,>0.46 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.6 ppm,<0.41%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Sonipat,1/19/2025,2025,1,16.88242,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.1,<369.6 kg/ha,9.06−22.65 kg/ha,101.52 to >236.88 kg/ha,>0.46 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.6 ppm,<0.41%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Sonipat,1/21/2025,2025,1,16.26367,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.1,<369.6 kg/ha,9.06−22.65 kg/ha,101.52 to >236.88 kg/ha,>0.46 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.6 ppm,<0.41%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Sonipat,1/24/2025,2025,1,15.67462,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.1,<369.6 kg/ha,9.06−22.65 kg/ha,101.52 to >236.88 kg/ha,>0.46 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.6 ppm,<0.41%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
Haryana,Sonipat,1/27/2025,2025,1,14.92064,NRSC VIC MODEL,<280 kg/ha,10-25 kg/ha,120 to >280 kg/ha,>0.5 ppm,>4.5 ppm,>0.6 ppm,>0.2 ppm,>10.0 ppm,<0.50%,>6.5-8.5,0-1.68 dS/m,>2.0 ppm,13.1,<369.6 kg/ha,9.06−22.65 kg/ha,101.52 to >236.88 kg/ha,>0.46 ppm,>3.65 ppm,>0.58 ppm,>0.19 ppm,>8.6 ppm,<0.41%,>6.5−8.5,0−1.78 dS/m,>1.9 ppm
